cv_id,jd_id,cv_jd_similarity,cv_skill,jd_requirement,skill_requirement_similarity,ai_prediction,__index_level_0__,cv_final,jd_final
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,Proficient in writing clean and semantic HTML markup and CSS stylesheets. Experienced in implementing responsive designs and cross-browser compatibility,Collaborate with front-end developers and other team members to integrate user-facing elements with server-side logic.,0.58530134,0,21065,proficient writing clean semantic html markup cs stylesheets experienced implementing responsive design cross browser compatibility,collaborate front end developer team member integrate user facing element server side logic
cv_0637582f81d448b243a09a23b355016e.txt,03ae8043-a652-4bef-9f12-c03e15aa773e,0.84437215,Self-learning and curiosity to explore new knowledge and technologies,"Strong logical thinking, problem-solving skills, and teamwork spirit.",0.58215404,1,15066,self learning curiosity explore new knowledge technology,strong logical thinking problem solving skill teamwork spirit
cv_929b4b1351417de4228bf6c1e62d2783.txt,cc3db6e1-7c02-49d2-9a80-bf8044945a04,0.7686857,Basic English communication,Good English or Good Japanese,0.5552423,1,4484,basic english communication,good english good japanese
cv_b2fd2e0a59192da2ac44fa7aa8fa1ab6.txt,b3cf46e4-6cdc-4bd7-9078-8a27a425b5c0,0.80795103,"Knowledge of system analysis techniques, such as UML (Unified Modeling Language), to effectively analyze and document system requirements, use cases, and workflows",Good English communication skills with experience working in a matrix organization,0.5637933,0,15714,knowledge system analysis technique uml unified modeling language effectively analyze document system requirement use case workflow,good english communication skill experience working matrix organization
cv_4ee8109999a233f3421b9074961817e7.txt,a1bc6761-c541-4c4b-bd5b-1fab737d8506,0.8304253,"Experienced with integrating Google AdMob, Unity Ads, and In-App Purchases (IAP) for game monetization",Knowledge of mobile game optimization techniques for,0.6232333,0,32982,experienced integrating google admob unity ad app purchase iap game monetization,knowledge mobile game optimization technique
cv_5a766a586db120044ee2fa302dfcbfdd.txt,707d9503-11f7-4389-9f41-1b3e4705c308,0.8116774,Collaborate well with others to achieve common goals,Strong problem-solving and analytical thinking abilities.,0.6145173,0,45534,collaborate well others achieve common goal,strong problem solving analytical thinking ability
cv_ed140928f1d8f10b05e51890eb60da8c.txt,e5754343-b7e0-407b-bebe-67c93304af01,0.82024467,"Communication: Strong communication skills, capable of conveying work and content clearly and efficiently","Excellent communication skills in English, both verbal and written.",0.7715354,1,3779,communication strong communication skill capable conveying work content clearly efficiently,excellent communication skill english verbal written
cv_1dedc9511180305dcfb47e213d3ad837.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8718694,"Experienced in deploying, publishing, and maintaining mobile applications across app stores","Familiarity with mobile app development tools like Xcode, Android Studio, and React Native CLI.",0.653691,0,24278,experienced deploying publishing maintaining mobile application across app store,familiarity mobile app development tool like xcode android studio react native cli
cv_7beff779f767be27e9095faf2fd768af.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.80161285,Problem Solving and Critical Thinking,Familiarity with Python programming.,0.61833304,0,51447,problem solving critical thinking,familiarity python programming
cv_118c506fde236e0033b8fae91c96f851.txt,21264014-484f-49f9-978f-588c671c79af,0.798019,Experienced in designing MongoDB databases,and relational databases such as,0.5771124,0,17828,experienced designing mongodb database,relational database
cv_17c776251aeeddc5be116e3040bdb49c.txt,58507ae8-f736-4a4d-b5b2-85e535fb0dd3,0.76862085,Solid SQL skill for executing complex queries and optimizing databases,"Having knowledge about application performance Optimization, ensuring reliability and scalability.",0.61745006,1,16505,solid sql skill executing complex query optimizing database,knowledge application performance optimization ensuring reliability scalability
cv_1af74cf54567beb88de32efff34480ca.txt,3d4a3bc9-3c09-425e-be96-007908a9b6de,0.78195167,Proficient in Java programming,Good at communicate in English at an average level (TOEIC 550 or higher),0.5587089,0,37166,proficient java programming,good communicate english average level toeic 550 higher
cv_2f50b82ab4c70715ddcfaf88445f17ef.txt,4a1e4855-506c-4e11-8f55-195b6fdfbf71,0.7689555,"Familiar with Machine Learning, Deep Learning, Neural Networks","Good at MS SQL Server (relational database), stored procedures;",0.57521117,0,39195,familiar machine learning deep learning neural network,good m sql server relational database stored procedure
cv_b186a6434f1e202d55a66d0fc3294a5c.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.75304854,"Microsoft Office Suite (Word, Excel, PowerPoint)","Advance using Microsoft Visio, Prototyping, Wireframe & use case tools",0.56479543,1,45162,microsoft office suite word excel powerpoint,advance using microsoft visio prototyping wireframe use case tool
cv_684b97e0aebd4cbeac110ef10e4c0ab8.txt,5d2d9e22-77da-4f16-9cd5-b6ceff2bf823,0.82062316,Strong communication and teamwork skills,Strong analytical skills and mindset.,0.76946104,0,24095,strong communication teamwork skill,strong analytical skill mindset
cv_ae5b5cb31c862602e4d305d4cfbe0bd6.txt,b5b6945e-88d8-4530-9fe6-51a748170ca2,0.8134132,Proficient in reading and understanding basic English documents and reports,"Knowledge of native mobile languages (Swift, Kotlin) is a plus.",0.57514215,0,3358,proficient reading understanding basic english document report,knowledge native mobile language swift kotlin plus
cv_803e4c7c97643beb574be274aec25b85.txt,6f4db6c4-6955-48b9-b2e3-6c434637647e,0.7923653,"3 years hands-on experience with SQL, Power BI, Python, Advanced Excel (VBA, PowerQuery, Office Scripts, Power Automate). Basic familiarity with Cloud data analysis stack (AWS Athena and Quicksight, Google Big Query and Data Studio) and Open Source visualization ( Metabase, Redash, SuperSet). Basic Javascripts (NodeJS, ReactJS) for dashboard building","Experience with cloud based SaaS platforms, AWS cloud services",0.5822102,1,49015,year hand experience sql power bi python advanced excel vba powerquery office script power automate basic familiarity cloud data analysis stack amazon web service athena quicksight google big query data studio open source visualization metabase redash superset basic javascripts node react dashboard building,experience cloud based saas platform amazon web service cloud service
cv_e0ee4fae60f836b49e35a23d821ba99d.txt,5c7404cc-f255-4f30-a0f3-276afce31e6d,0.7832954,Good communication and teamwork skills,"Good verbal and written communication skills; able to communicate clearly with all teams in the company, including Artists, Engineering, QA, and Marketing/User Acquisition; able to make clear issue-tracking documentation.",0.6991453,1,10677,good communication teamwork skill,good verbal written communication skill able communicate clearly team company including artist engineering qa marketing user acquisition able make clear issue tracking documentation
cv_361333ef562b776ce97fe87d5e4aece3.txt,d5379c2e-f345-4505-accb-ea77ba91c566,0.7944276,"English: Reading technical documents, writing professional reports",Strong verbal and written communication skills in English.,0.64998025,1,52426,english reading technical document writing professional report,strong verbal written communication skill english
cv_bfd1059e6489915f5509c4482b5cd88a.txt,e636e617-0258-492f-b758-6f70928b1418,0.7722295,"Experience working with multiple stakeholders (Business and Product Owners, Domain Experts, Dev team, QA team, Operation team)","Experience with microservices, event-driven architecture, and API design.",0.61746264,0,29251,experience working multiple stakeholder business product owner domain expert dev team qa team operation team,experience microservices event driven architecture api design
cv_61c94af283b90463aa41c17dd746606f.txt,eeb7d740-51b1-4d8d-83f1-8875d1d46f98,0.7722995,Managed and coordinated project teams,in project management with a team size of,0.72377616,1,45340,managed coordinated project team,project management team size
cv_2e0c3d0943c2b49d85729d0e4a5e01ca.txt,c19ee755-2085-4f7d-95b2-15952d09ec76,0.8409623,English: Good reading and writing skills,Confidence in English communicating,0.6321426,1,10251,english good reading writing skill,confidence english communicating
cv_114c5fd020b3f546170a163cfb8d9f64.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.81383824,Communicates effectively and negotiates well,Have a good knowledge of software development process,0.5644653,0,35937,communicates effectively negotiates well,good knowledge software development process
cv_4f106ecc9fb592d3639dd8b4d231eab9.txt,321fe882-aab3-49ab-8083-03181a43a2fc,0.8168389,"Solid understanding and practical experience with ReactJS library. Proficient in building reusable components, managing state with Redux, and handling routing with React Router. Familiar with React Hooks for functional components","Familiarity with front-end technologies like React.js, Angular, or Vue.js is a plus.",0.6735467,1,21120,solid understanding practical experience react library proficient building reusable component managing state redux handling routing react router familiar react hook functional component,familiarity front end technology like react javascript angular vue javascript plus
cv_6e82613ff30d565905649e8f0be32de8.txt,0a5e35f5-d8ab-4aef-b39c-d00134eef989,0.7954756,Java Core: Proficient in Java Core for backend development,"Experience in designing, implementing, and testing applications using technologies such as Java.",0.5617682,1,38356,java core proficient java core backend development,experience designing implementing testing application using technology java
cv_9718cd75ef149f540f3a5e273291dfd1.txt,1cb0b984-691a-412e-aa20-6d52999fd9d9,0.7914683,"Knowledge of programming languages such as R, Python, and SQl",Good understanding of Object-Oriented Programming,0.5959817,1,52738,knowledge programming language python sql,good understanding object oriented programming
cv_114c5fd020b3f546170a163cfb8d9f64.txt,e1339707-4af0-4e0f-96de-7e7dc60b0a01,0.81383824,"Proactive, responsible, and highly organized","Good design documentation is required. Experience in creating clear, concise documentations",0.55404866,0,35966,proactive responsible highly organized,good design documentation required experience creating clear concise documentation
cv_bb682d30f38e531e4f4c95b95f113bdc.txt,48c64f37-4ce4-4c30-8fc8-4dd0591da8e8,0.8068368,"Proficient in Test Case design with techniques such as Equivalence Partitioning, Boundary Value Analysis, Black Box/White Box Testing",Strong problem-solving and analytical skills.,0.60912824,1,42605,proficient test case design technique equivalence partitioning boundary value analysis black box white box testing,strong problem solving analytical skill
cv_352caf0063ae72a9fcfeaf9b8658d973.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.80083185,"API integration experience (REST, GraphQL)",Experience developing Web Applications using RESTful APIs,0.72137237,1,42238,api integration experience rest graphql,experience developing web application using restful apis
cv_17fd92007c80bcf22345eeacb8f1b708.txt,3ee0b1d0-3e57-4c0b-a478-57caba14f951,0.76470125,Teamwork skill: Ability to exchange and connect among group members,"Good communication skills in English, with the ability to confidently communicate and understand job requirements.",0.6399367,1,2700,teamwork skill ability exchange connect among group member,good communication skill english ability confidently communicate understand job requirement
cv_c800b197930fb9839e8fc90294a5a4b0.txt,7441145e-e9e0-4b7f-a429-cc0573bb27b5,0.82652843,"System Analysis & Design: Knowledgeable in UML, ERD, use case diagrams, sequence diagrams, and system modeling for software projects",Good knowledge of SQL,0.5648201,1,9155,system analysis design knowledgeable uml erd use case diagram sequence diagram system modeling software project,good knowledge sql
